"Severity","ThreadID","Date","Time","Application","Message"
"Information","main","03/01/21","14:06:10","","ColdFusion started"
"Information","main","03/01/21","14:06:10","","ColdFusion: application services are now available"
"Error","http-nio-8500-exec-9","03/01/21","14:16:28","","The mysql package is not installed. You can install the package through the CLI package manager (/Users/ajwietechaii/Desktop/ColdFusion/cfusion/bin/cfpm.sh) by running the command : install mysql."
"Error","http-nio-8500-exec-9","03/01/21","14:16:28","","The mysql package is not installed. You can install the package through the CLI package manager (/Users/ajwietechaii/Desktop/ColdFusion/cfusion/bin/cfpm.sh) by running the command : install mysql."
"Error","http-nio-8500-exec-10","03/01/21","14:20:27","","Datasource cf-app could not be found. Ensure that you have spelled the name correctly and that the data source is registered in the ColdFusion Administrator Data Sources page."
"Information","Thread-10","03/01/21","14:41:32","","ColdFusion stopped"
"Information","main","03/01/21","14:41:45","","Starting logging..."
"Information","main","03/01/21","14:41:45","","Starting license..."
"Information","main","03/01/21","14:41:46","","Developer Edition enabled"
"Information","main","03/01/21","14:41:46","","Starting crypto..."
"Information","main","03/01/21","14:41:46","","Installed JSafe JCE provider: Version 6.21 Crypto-J 6.2.1, EMC Corporation. JsafeJCE Security Provider (implements RSA, DSA, ECDSA, Diffie-Hellman, ECDH, AES, DES, Triple DES, DESX, RC2, RC4, RC5, PBE, MD2, MD5, RIPEMD160, SHA1, SHA224, SHA256, SHA384, SHA512, HMAC-MD5, HMAC-RIPEMD160, HMAC-SHA1, HMAC-SHA224, HMAC-SHA256, HMAC-SHA384, HMAC-SHA512, HMACDRBG, HASHDRBG, CTRDRBG, FIPS186PRNG, SHA1PRNG, MD5PRNG; RFC 3394, RFC 5649 AES Key Wrap; X.509 CertificateFactory; PKCS12, PKCS15 KeyStore; X.509V1, PKIX, PKIX-SuiteB, PKIX-SuiteBTLS CertPathValidators; X.509V1, PKIX, PKIX-SuiteB, PKIX-SuiteBTLS CertPathBuilders; LDAP, Collection CertStores)"
"Information","main","03/01/21","14:41:46","","Starting security..."
"Information","main","03/01/21","14:41:46","","Starting scheduler..."
"Information","main","03/01/21","14:41:47","","Starting WatchService..."
"Information","main","03/01/21","14:41:47","","Starting sql..."
"Information","main","03/01/21","14:41:47","","Starting runtime..."
"Information","main","03/01/21","14:41:48","","Starting client..."
"Information","main","03/01/21","14:41:48","","Starting archive..."
"Information","main","03/01/21","14:41:48","","Starting CloudConfig..."
"Information","main","03/01/21","14:41:48","","Starting VendorCredential..."
"Information","main","03/01/21","14:41:48","","Starting rest..."
"Information","main","03/01/21","14:41:48","","Starting registry..."
"Information","main","03/01/21","14:41:48","","Package adminapi started..."
"Information","main","03/01/21","14:41:48","","Package administrator started..."
"Information","main","03/01/21","14:41:48","","redissessionstorage package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","debugger package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","zip package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","image package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","caching package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","cfmongodb package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","mail package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","spreadsheet package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","axis package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","chart package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","feed package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","print package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","search package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","document package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","presentation package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","eventgateways package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","dotnet package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","pmtagent package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","htmltopdf package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","awslambda package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","com package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","saml package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","awss3 package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","awss3legacy package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","azureblob package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","pdf package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","websocket package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","orm package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","ormsearch package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","ajax package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","derby package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","oracle package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","mysql package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","db2 package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","sybase package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","postgresql package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","sqlserver package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","odbc package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","scheduler package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","ftp package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","awssqs package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","awssns package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","azureservicebus package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","awsdynamodb package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","report package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","exchange package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","sharepoint package will not be deployed as it is not installed."
"Information","main","03/01/21","14:41:48","","ColdFusion started"
"Information","main","03/01/21","14:41:48","","ColdFusion: application services are now available"
"Information","Thread-10","03/01/21","16:40:55","","ColdFusion stopped"
"Information","main","03/01/21","16:41:08","","Starting logging..."
"Information","main","03/01/21","16:41:08","","Starting license..."
"Information","main","03/01/21","16:41:09","","Developer Edition enabled"
"Information","main","03/01/21","16:41:10","","Starting crypto..."
"Information","main","03/01/21","16:41:10","","Installed JSafe JCE provider: Version 6.21 Crypto-J 6.2.1, EMC Corporation. JsafeJCE Security Provider (implements RSA, DSA, ECDSA, Diffie-Hellman, ECDH, AES, DES, Triple DES, DESX, RC2, RC4, RC5, PBE, MD2, MD5, RIPEMD160, SHA1, SHA224, SHA256, SHA384, SHA512, HMAC-MD5, HMAC-RIPEMD160, HMAC-SHA1, HMAC-SHA224, HMAC-SHA256, HMAC-SHA384, HMAC-SHA512, HMACDRBG, HASHDRBG, CTRDRBG, FIPS186PRNG, SHA1PRNG, MD5PRNG; RFC 3394, RFC 5649 AES Key Wrap; X.509 CertificateFactory; PKCS12, PKCS15 KeyStore; X.509V1, PKIX, PKIX-SuiteB, PKIX-SuiteBTLS CertPathValidators; X.509V1, PKIX, PKIX-SuiteB, PKIX-SuiteBTLS CertPathBuilders; LDAP, Collection CertStores)"
"Information","main","03/01/21","16:41:10","","Starting security..."
"Information","main","03/01/21","16:41:10","","Starting scheduler..."
"Information","main","03/01/21","16:41:11","","Starting WatchService..."
"Information","main","03/01/21","16:41:11","","Starting sql..."
"Information","main","03/01/21","16:41:11","","Starting runtime..."
"Information","main","03/01/21","16:41:12","","Starting client..."
"Information","main","03/01/21","16:41:12","","Starting archive..."
"Information","main","03/01/21","16:41:12","","Starting CloudConfig..."
"Information","main","03/01/21","16:41:12","","Starting VendorCredential..."
"Information","main","03/01/21","16:41:12","","Starting rest..."
"Information","main","03/01/21","16:41:12","","Starting registry..."
"Information","main","03/01/21","16:41:12","","Package adminapi started..."
"Information","main","03/01/21","16:41:12","","Package administrator started..."
"Information","main","03/01/21","16:41:12","","redissessionstorage package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","debugger package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","zip package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","image package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","caching package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","cfmongodb package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","mail package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","spreadsheet package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","axis package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","chart package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","feed package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","print package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","search package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","document package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","presentation package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","eventgateways package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","dotnet package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","pmtagent package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","htmltopdf package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","awslambda package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","com package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","saml package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","awss3 package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","awss3legacy package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","azureblob package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","pdf package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","websocket package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","orm package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","ormsearch package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","ajax package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","derby package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","oracle package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","mysql package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","db2 package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","sybase package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","postgresql package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","sqlserver package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","odbc package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","scheduler package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","ftp package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","awssqs package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","awssns package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","azureservicebus package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","awsdynamodb package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","report package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","exchange package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","sharepoint package will not be deployed as it is not installed."
"Information","main","03/01/21","16:41:12","","ColdFusion started"
"Information","main","03/01/21","16:41:12","","ColdFusion: application services are now available"
"Information","Thread-10","03/01/21","19:36:19","","ColdFusion stopped"
"Information","main","03/01/21","19:36:31","","Starting logging..."
"Information","main","03/01/21","19:36:31","","Starting license..."
"Information","main","03/01/21","19:36:32","","Developer Edition enabled"
"Information","main","03/01/21","19:36:32","","Starting crypto..."
"Information","main","03/01/21","19:36:33","","Installed JSafe JCE provider: Version 6.21 Crypto-J 6.2.1, EMC Corporation. JsafeJCE Security Provider (implements RSA, DSA, ECDSA, Diffie-Hellman, ECDH, AES, DES, Triple DES, DESX, RC2, RC4, RC5, PBE, MD2, MD5, RIPEMD160, SHA1, SHA224, SHA256, SHA384, SHA512, HMAC-MD5, HMAC-RIPEMD160, HMAC-SHA1, HMAC-SHA224, HMAC-SHA256, HMAC-SHA384, HMAC-SHA512, HMACDRBG, HASHDRBG, CTRDRBG, FIPS186PRNG, SHA1PRNG, MD5PRNG; RFC 3394, RFC 5649 AES Key Wrap; X.509 CertificateFactory; PKCS12, PKCS15 KeyStore; X.509V1, PKIX, PKIX-SuiteB, PKIX-SuiteBTLS CertPathValidators; X.509V1, PKIX, PKIX-SuiteB, PKIX-SuiteBTLS CertPathBuilders; LDAP, Collection CertStores)"
"Information","main","03/01/21","19:36:33","","Starting security..."
"Information","main","03/01/21","19:36:33","","Starting scheduler..."
"Information","main","03/01/21","19:36:33","","Starting WatchService..."
"Information","main","03/01/21","19:36:33","","Starting sql..."
"Information","main","03/01/21","19:36:33","","Starting runtime..."
"Information","main","03/01/21","19:36:34","","Starting client..."
"Information","main","03/01/21","19:36:34","","Starting archive..."
"Information","main","03/01/21","19:36:34","","Starting CloudConfig..."
"Information","main","03/01/21","19:36:34","","Starting VendorCredential..."
"Information","main","03/01/21","19:36:34","","Starting rest..."
"Information","main","03/01/21","19:36:34","","Starting registry..."
"Information","main","03/01/21","19:36:34","","Package adminapi started..."
"Information","main","03/01/21","19:36:34","","Package administrator started..."
"Information","main","03/01/21","19:36:34","","redissessionstorage package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","debugger package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","zip package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","image package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","caching package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","cfmongodb package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","mail package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","spreadsheet package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","axis package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","chart package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","feed package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","print package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","search package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","document package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","presentation package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","eventgateways package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","dotnet package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","pmtagent package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","htmltopdf package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","awslambda package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","com package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","saml package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","awss3 package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","awss3legacy package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","azureblob package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","pdf package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","websocket package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","orm package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","ormsearch package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","ajax package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","derby package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","oracle package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","mysql package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","db2 package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","sybase package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","postgresql package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","sqlserver package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","odbc package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","scheduler package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","ftp package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","awssqs package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","awssns package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","azureservicebus package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","awsdynamodb package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","report package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","exchange package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","sharepoint package will not be deployed as it is not installed."
"Information","main","03/01/21","19:36:34","","ColdFusion started"
"Information","main","03/01/21","19:36:34","","ColdFusion: application services are now available"
